1,2,1,10001101000,0,0,3,3
1,2,1,10001101000,1,0,3,6
1,2,1,10001101000,2,0,3,7
1,2,1,10001101000,0,1,3,8
1,2,1,10001101000,1,1,3,5
1,2,1,10001101000,2,1,3,4
1,2,1,10001101000,0,0,5,6
1,2,1,10001101000,1,0,5,5
1,2,1,10001101000,2,0,5,1
1,2,1,10001101000,0,1,5,3
1,2,1,10001101000,1,1,5,10
1,2,1,10001101000,2,1,5,9
1,2,1,10001101000,0,0,7,0
1,2,1,10001101000,1,0,7,2
1,2,1,10001101000,2,0,7,9
1,2,1,10001101000,0,1,7,-4
1,2,1,10001101000,1,1,7,7
1,2,1,10001101000,2,1,7,9
1,2,1,10001101000,0,0,12,-5
1,2,1,10001101000,1,0,12,4
1,2,1,10001101000,2,0,12,3
1,2,1,10001101000,0,1,12,4
1,2,1,10001101000,1,1,12,3
1,2,1,10001101000,2,1,12,2
1,2,1,10001101000,0,0,16,-4
1,2,1,10001101000,1,0,16,2
1,2,1,10001101000,2,0,16,1
1,2,1,10001101000,0,1,16,-1
1,2,1,10001101000,1,1,16,4
1,2,1,10001101000,2,1,16,1
2,0,1,10001101000,0,0,3,-9
2,0,1,10001101000,1,0,3,-9
2,0,1,10001101000,2,0,3,-8
2,0,1,10001101000,0,1,3,-8
2,0,1,10001101000,1,1,3,-9
2,0,1,10001101000,2,1,3,-8
2,0,1,10001101000,0,0,5,-10
2,0,1,10001101000,1,0,5,-12
2,0,1,10001101000,2,0,5,-8
2,0,1,10001101000,0,1,5,-11
2,0,1,10001101000,1,1,5,-11
2,0,1,10001101000,2,1,5,-9
2,0,1,10001101000,0,0,7,-13
2,0,1,10001101000,1,0,7,-12
2,0,1,10001101000,2,0,7,-11
2,0,1,10001101000,0,1,7,-13
2,0,1,10001101000,1,1,7,-10
2,0,1,10001101000,2,1,7,-13
2,0,1,10001101000,0,0,12,-8
2,0,1,10001101000,1,0,12,-7
2,0,1,10001101000,2,0,12,-8
2,0,1,10001101000,0,1,12,-7
2,0,1,10001101000,1,1,12,-9
2,0,1,10001101000,2,1,12,-7
2,0,1,10001101000,0,0,16,-8
2,0,1,10001101000,1,0,16,-8
2,0,1,10001101000,2,0,16,-3
2,0,1,10001101000,0,1,16,-8
2,0,1,10001101000,1,1,16,-3
2,0,1,10001101000,2,1,16,-7
